entry_time,entry_time_vn,entry_price,sl,tp,risk,breakout_type,close_1h_at_entry,ema200_1h_at_entry,entry_dist_ema200_pct,h1_range_high_at_breakout,ema200_1h_at_breakout,h1_range_high_dist_ema200_pct,breakout_time,breakout_time_vn,breakout_level,breakout_swing_low,retest_time,retest_time_vn,retest_low,retest_depth_pct,bars_since_breakout,side,exit_time,exit_time_vn,exit_price,result,balance
2021-06-28 12:20:00,2021-06-28 19:20:00,34279.73,33855.0,35341.55500000001,190.45774566106817,range,34412.01,33706.99678412951,1.6991523140980618,35279.38,33706.99678412951,4.664857050126833,2021-06-28 12:15:00,2021-06-28 19:15:00,34279.73,33855.0,2021-06-28 12:20:00,2021-06-28 19:20:00,34263.39,3.8471499540893412,1,LONG,2021-06-29 06:55:00,2021-06-29 13:55:00,35341.55500000001,476.14436415267045,19521.91893025949
2021-06-29 12:00:00,2021-06-29 19:00:00,35347.6,34850.0,36591.59999999999,195.2191893025949,range,35788.34,33938.86489717018,4.150802058637153,35760.0,33903.95416455575,5.474422913727924,2021-06-29 10:35:00,2021-06-29 17:35:00,35347.6,34850.0,2021-06-29 12:00:00,2021-06-29 19:00:00,35320.0,5.546623794211943,17,LONG,2021-06-29 17:30:00,2021-06-30 00:30:00,36591.59999999999,488.0479732564873,20009.96690351598
2021-07-06 12:50:00,2021-07-06 19:50:00,34275.0,33702.7,35705.75000000001,200.0996690351598,range,34351.33,34265.78266817786,0.026899522218412332,35120.0,34265.78266817786,2.4929164469820755,2021-07-06 12:45:00,2021-07-06 19:45:00,34275.0,33702.7,2021-07-06 12:50:00,2021-07-06 19:50:00,34265.7,1.6250218416919209,1,LONG,2021-07-06 17:10:00,2021-07-07 00:10:00,33702.7,-200.0996690351598,19809.86723448082
2021-07-21 14:30:00,2021-07-21 21:30:00,31576.0,31410.68,31989.3,198.0986723448082,range,31788.53,31478.219812216954,0.31062807352624444,31839.78,31478.219812216954,1.1486043046269105,2021-07-21 14:05:00,2021-07-21 21:05:00,31576.0,31410.68,2021-07-21 14:30:00,2021-07-21 21:30:00,31557.0,11.492862327607085,5,LONG,2021-07-21 16:00:00,2021-07-21 23:00:00,31989.3,495.24668086202047,20305.113915342838
2021-07-21 18:15:00,2021-07-22 01:15:00,32402.19,31764.0,33997.66499999999,203.05113915342838,range,31757.9,31497.76983989717,2.8713784013915493,32883.9,31497.76983989717,4.400724772415687,2021-07-21 18:10:00,2021-07-22 01:10:00,32402.19,31764.0,2021-07-21 18:15:00,2021-07-22 01:15:00,32301.72,15.74296056033434,1,LONG,2021-07-21 18:55:00,2021-07-22 01:55:00,31764.0,-203.05113915342838,20102.06277618941
2021-07-23 22:25:00,2021-07-24 05:25:00,32683.24,32362.31,33485.565,201.0206277618941,range,33117.26,31809.296075049704,2.747448176433536,33300.0,31809.296075049704,4.6863782255136455,2021-07-23 22:15:00,2021-07-24 05:15:00,32683.24,32362.31,2021-07-23 22:25:00,2021-07-24 05:25:00,32680.28,0.9223195089280412,2,LONG,2021-07-23 23:35:00,2021-07-24 06:35:00,33485.565,502.55156940473523,20604.614345594146
2021-07-24 00:00:00,2021-07-24 07:00:00,33534.47,32650.0,35745.645000000004,206.04614345594146,range,33543.18,31844.528781664896,5.306849505991502,33650.0,31827.456910123838,5.726323328385181,2021-07-23 23:55:00,2021-07-24 06:55:00,33534.47,32650.0,2021-07-24 00:00:00,2021-07-24 07:00:00,33408.54,14.237905186156697,1,LONG,2021-07-26 00:10:00,2021-07-26 07:10:00,35745.645000000004,515.1153586398536,21119.729704234
2021-08-04 13:55:00,2021-08-04 20:55:00,38947.98,38090.49,41091.705000000016,211.19729704234,range,38985.01,38812.851945299066,0.34815286156085673,39220.0,38812.851945299066,1.049003189136291,2021-08-04 13:25:00,2021-08-04 20:25:00,38947.98,38090.49,2021-08-04 13:55:00,2021-08-04 20:55:00,38901.44,5.427468541907262,6,LONG,2021-08-05 09:25:00,2021-08-05 16:25:00,38090.49,-211.19729704234,20908.53240719166
2021-08-11 07:05:00,2021-08-11 14:05:00,46270.0,45593.37,47961.575,209.0853240719166,range,46367.38,43015.477917892385,7.565932635503484,46450.0,43015.477917892385,7.984386663478212,2021-08-11 07:00:00,2021-08-11 14:00:00,46270.0,45593.37,2021-08-11 07:05:00,2021-08-11 14:05:00,46269.53,0.06946189202387804,1,LONG,2021-08-11 22:25:00,2021-08-12 05:25:00,45593.37,-209.0853240719166,20699.447083119743
2021-08-13 23:55:00,2021-08-14 06:55:00,47777.01,47472.57,48538.11000000001,206.99447083119745,range,47792.52,44309.896335681005,7.824693693826287,47980.69,44309.896335681005,8.284365272511486,2021-08-13 23:50:00,2021-08-14 06:50:00,47777.01,47472.57,2021-08-13 23:55:00,2021-08-14 06:55:00,47726.71,16.522139009329432,1,LONG,2021-08-14 02:40:00,2021-08-14 09:40:00,47472.57,-206.99447083119745,20492.452612288547
