timestamp,open,high,low,close,volume
2026-01-01 12:10:00,87983.1,88000.0,87955.5,87959.8,209.825
2026-01-01 12:15:00,87959.8,87989.7,87926.0,87939.0,221.879
2026-01-01 12:20:00,87939.0,87949.8,87903.7,87949.7,164.324
2026-01-01 12:25:00,87949.6,87980.0,87947.1,87962.3,101.404
2026-01-01 12:30:00,87962.4,87962.4,87883.3,87909.9,175.314
2026-01-01 12:35:00,87909.8,87940.0,87901.3,87939.9,91.004
2026-01-01 12:40:00,87940.0,87946.0,87915.7,87930.0,121.827
2026-01-01 12:45:00,87930.0,87940.9,87928.9,87936.6,68.413
2026-01-01 12:50:00,87936.6,87946.0,87934.1,87938.7,70.377
2026-01-01 12:55:00,87938.6,87946.0,87898.6,87898.7,90.614
2026-01-01 13:00:00,87898.6,87899.6,87843.0,87887.8,131.271
2026-01-01 13:05:00,87887.7,87940.1,87887.7,87928.0,80.294
2026-01-01 13:10:00,87927.9,87954.2,87927.9,87940.4,98.594
2026-01-01 13:15:00,87940.3,87948.0,87933.3,87948.0,56.596
2026-01-01 13:20:00,87948.0,87981.6,87933.0,87933.1,116.462
2026-01-01 13:25:00,87933.0,87940.5,87914.4,87938.1,93.967
2026-01-01 13:30:00,87938.1,87938.8,87901.1,87933.2,107.588
2026-01-01 13:35:00,87933.2,87935.4,87919.5,87931.3,92.662
2026-01-01 13:40:00,87931.2,87950.0,87915.3,87945.4,67.715
2026-01-01 13:45:00,87945.3,87945.3,87809.4,87851.9,410.861
2026-01-01 13:50:00,87852.0,87914.5,87851.9,87869.0,249.228
2026-01-01 13:55:00,87868.9,87903.1,87862.6,87871.7,174.399
2026-01-01 14:00:00,87871.8,87871.8,87785.1,87830.0,593.634
2026-01-01 14:05:00,87830.0,87855.5,87777.7,87837.7,256.792
2026-01-01 14:10:00,87837.6,87923.0,87837.6,87910.1,185.302
2026-01-01 14:15:00,87910.0,87924.0,87896.7,87923.9,97.815
2026-01-01 14:20:00,87923.9,87924.0,87849.6,87849.6,159.498
2026-01-01 14:25:00,87849.6,87870.0,87799.3,87822.3,224.319
2026-01-01 14:30:00,87822.4,87822.4,87758.4,87808.8,273.935
2026-01-01 14:35:00,87808.8,87848.9,87808.8,87844.7,99.89
2026-01-01 14:40:00,87844.7,87867.8,87828.3,87860.3,149.071
2026-01-01 14:45:00,87860.3,87860.4,87842.2,87854.1,48.89
2026-01-01 14:50:00,87854.0,87930.0,87854.0,87914.6,126.594
2026-01-01 14:55:00,87914.5,87923.2,87903.1,87917.6,89.904
2026-01-01 15:00:00,87917.6,87926.8,87898.7,87902.0,145.801
2026-01-01 15:05:00,87902.1,87923.7,87871.8,87884.0,142.792
2026-01-01 15:10:00,87884.0,87942.9,87872.8,87942.9,77.355
2026-01-01 15:15:00,87942.9,88042.0,87942.8,87983.3,467.713
2026-01-01 15:20:00,87983.4,87993.9,87948.1,87948.1,97.054
2026-01-01 15:25:00,87948.1,87966.0,87925.0,87965.9,86.173
2026-01-01 15:30:00,87965.9,87966.0,87916.3,87916.3,223.751
2026-01-01 15:35:00,87916.4,87951.2,87888.4,87927.1,296.94
2026-01-01 15:40:00,87927.1,88079.3,87927.0,87975.0,367.72
2026-01-01 15:45:00,87975.0,88049.9,87942.4,87959.9,204.757
2026-01-01 15:50:00,87959.9,88008.5,87949.0,88008.4,158.012
2026-01-01 15:55:00,88008.3,88010.0,87986.6,87986.8,165.43
2026-01-01 16:00:00,87986.8,88006.8,87928.2,87931.5,304.512
2026-01-01 16:05:00,87931.5,87943.9,87899.9,87910.1,194.608
2026-01-01 16:10:00,87910.0,87918.5,87868.3,87896.8,116.929
2026-01-01 16:15:00,87896.9,87921.2,87852.2,87855.3,156.115
2026-01-01 16:20:00,87855.3,87877.4,87833.1,87861.4,149.532
2026-01-01 16:25:00,87861.5,87913.7,87861.4,87913.6,73.098
2026-01-01 16:30:00,87913.7,87956.2,87895.2,87932.8,113.75
2026-01-01 16:35:00,87932.7,87950.4,87912.4,87917.3,80.642
2026-01-01 16:40:00,87917.2,87917.3,87898.6,87898.6,58.232
2026-01-01 16:45:00,87898.6,87950.0,87898.6,87932.3,125.039
2026-01-01 16:50:00,87932.2,87942.4,87925.1,87940.9,42.299
2026-01-01 16:55:00,87941.0,87955.1,87927.2,87955.0,42.998
2026-01-01 17:00:00,87955.1,87955.1,87933.4,87955.1,62.776
2026-01-01 17:05:00,87955.0,87966.1,87954.9,87954.9,34.675
2026-01-01 17:10:00,87955.0,88045.0,87954.9,88016.6,169.194
2026-01-01 17:15:00,88016.6,88050.0,87991.8,88032.1,125.681
2026-01-01 17:20:00,88032.1,88240.0,88032.0,88154.3,1054.322
2026-01-01 17:25:00,88154.3,88217.5,88122.0,88217.4,247.019
2026-01-01 17:30:00,88217.5,88475.8,88217.5,88323.0,1885.779
2026-01-01 17:35:00,88323.0,88414.0,88307.1,88397.5,393.697
2026-01-01 17:40:00,88397.5,88460.0,88279.4,88308.5,581.179
2026-01-01 17:45:00,88308.5,88340.0,88281.1,88292.1,216.856
2026-01-01 17:50:00,88292.0,88427.3,88292.0,88346.0,361.54
2026-01-01 17:55:00,88346.0,88346.1,88250.3,88281.3,270.631
2026-01-01 18:00:00,88281.4,88332.8,88243.8,88246.0,495.186
2026-01-01 18:05:00,88246.1,88246.1,88153.1,88226.7,651.648
2026-01-01 18:10:00,88226.7,88226.8,88126.3,88135.0,282.176
2026-01-01 18:15:00,88134.9,88176.0,88104.3,88176.0,394.335
2026-01-01 18:20:00,88176.1,88225.2,88122.1,88131.1,218.05
2026-01-01 18:25:00,88131.0,88133.3,88066.6,88066.7,177.757
2026-01-01 18:30:00,88066.6,88104.5,88066.6,88094.1,136.252
2026-01-01 18:35:00,88094.1,88155.9,88094.1,88124.7,110.689
2026-01-01 18:40:00,88124.7,88150.1,88114.5,88144.9,50.809
2026-01-01 18:45:00,88144.9,88186.7,88144.8,88156.1,85.122
2026-01-01 18:50:00,88156.1,88168.7,88117.5,88117.5,91.499
2026-01-01 18:55:00,88117.6,88166.2,88117.5,88165.3,47.543
2026-01-01 19:00:00,88165.2,88165.3,88125.0,88130.1,78.024
2026-01-01 19:05:00,88130.2,88143.2,88079.1,88086.4,79.497
2026-01-01 19:10:00,88086.5,88102.5,88034.7,88081.2,186.681
2026-01-01 19:15:00,88081.1,88113.4,88081.1,88102.8,73.883
2026-01-01 19:20:00,88102.9,88133.6,88096.9,88122.7,85.245
2026-01-01 19:25:00,88122.6,88144.8,88122.6,88130.3,45.837
2026-01-01 19:30:00,88130.4,88141.9,88127.7,88127.8,49.596
2026-01-01 19:35:00,88127.8,88242.0,88127.7,88241.9,183.816
2026-01-01 19:40:00,88241.9,88306.9,88229.9,88295.0,209.687
2026-01-01 19:45:00,88294.9,88358.0,88265.9,88357.9,125.092
2026-01-01 19:50:00,88357.9,88403.8,88334.4,88359.9,392.37
2026-01-01 19:55:00,88359.9,88360.0,88295.6,88354.8,202.136
2026-01-01 20:00:00,88354.8,88354.8,88260.4,88282.4,236.954
2026-01-01 20:05:00,88282.4,88300.0,88277.5,88283.7,58.112
2026-01-01 20:10:00,88283.8,88309.6,88271.8,88299.2,127.734
2026-01-01 20:15:00,88299.2,88328.0,88295.9,88327.9,90.527
2026-01-01 20:20:00,88327.8,88327.9,88272.0,88292.6,77.667
2026-01-01 20:25:00,88292.6,88326.8,88292.6,88326.8,59.012
2026-01-01 20:30:00,88326.8,88335.6,88268.1,88287.0,99.944
2026-01-01 20:35:00,88287.1,88287.1,88236.6,88243.0,66.529
2026-01-01 20:40:00,88243.0,88287.1,88202.4,88210.3,271.13
2026-01-01 20:45:00,88210.3,88248.5,88193.2,88236.3,69.931
2026-01-01 20:50:00,88236.3,88237.1,88196.4,88229.0,98.337
2026-01-01 20:55:00,88229.0,88236.4,88217.3,88220.4,29.986
2026-01-01 21:00:00,88220.5,88233.3,88220.4,88233.3,52.083
2026-01-01 21:05:00,88233.2,88277.4,88211.8,88277.4,67.892
2026-01-01 21:10:00,88277.4,88400.0,88277.3,88345.5,154.583
2026-01-01 21:15:00,88345.6,88346.3,88314.4,88325.9,69.742
2026-01-01 21:20:00,88326.0,88335.0,88313.5,88335.0,34.701
2026-01-01 21:25:00,88335.0,88360.4,88334.9,88341.5,59.716
2026-01-01 21:30:00,88341.5,88378.8,88310.6,88318.0,165.785
2026-01-01 21:35:00,88318.0,88342.2,88316.2,88320.8,69.751
2026-01-01 21:40:00,88320.7,88349.1,88286.3,88286.4,68.692
2026-01-01 21:45:00,88286.3,88308.3,88263.3,88308.2,70.024
2026-01-01 21:50:00,88308.2,88355.6,88308.2,88338.3,89.224
2026-01-01 21:55:00,88338.2,88347.0,88336.9,88346.9,30.07
2026-01-01 22:00:00,88347.0,88411.6,88347.0,88411.5,149.834
2026-01-01 22:05:00,88411.6,88597.7,88411.5,88495.6,604.107
2026-01-01 22:10:00,88495.6,88520.8,88434.9,88473.6,231.447
2026-01-01 22:15:00,88473.5,88473.6,88450.0,88450.0,92.552
2026-01-01 22:20:00,88450.0,88495.9,88432.5,88482.6,127.879
2026-01-01 22:25:00,88482.6,88545.3,88482.6,88489.4,170.723
2026-01-01 22:30:00,88489.4,88557.2,88483.2,88498.1,181.233
2026-01-01 22:35:00,88498.0,88498.1,88377.3,88450.0,185.605
2026-01-01 22:40:00,88449.9,88550.0,88428.1,88550.0,176.207
2026-01-01 22:45:00,88549.9,88582.9,88494.6,88580.8,182.305
2026-01-01 22:50:00,88580.8,88636.1,88570.7,88623.2,284.826
2026-01-01 22:55:00,88623.2,88665.4,88602.7,88603.5,273.438
2026-01-01 23:00:00,88603.5,88739.4,88431.1,88458.3,1222.212
2026-01-01 23:05:00,88458.3,88589.0,88433.0,88573.9,280.933
2026-01-01 23:10:00,88574.0,88616.4,88514.7,88537.2,217.535
2026-01-01 23:15:00,88537.1,88665.9,88537.1,88653.2,219.701
2026-01-01 23:20:00,88653.1,88756.0,88653.1,88726.3,451.829
2026-01-01 23:25:00,88726.2,88726.3,88672.2,88687.2,207.112
2026-01-01 23:30:00,88687.2,88780.0,88687.2,88728.4,303.655
2026-01-01 23:35:00,88728.4,88786.0,88728.4,88749.9,241.566
2026-01-01 23:40:00,88749.9,88844.0,88743.5,88844.0,422.414
2026-01-01 23:45:00,88843.9,88881.4,88710.8,88741.8,616.59
2026-01-01 23:50:00,88741.7,88832.6,88725.0,88799.9,291.626
2026-01-01 23:55:00,88800.0,88813.6,88778.1,88800.0,309.207
2026-01-02 00:00:00,88800.0,88841.0,88667.3,88667.3,838.146
2026-01-02 00:05:00,88667.3,88715.5,88545.2,88575.1,808.417
2026-01-02 00:10:00,88575.1,88619.0,88560.2,88599.9,284.369
2026-01-02 00:15:00,88599.9,88632.9,88545.4,88569.0,254.669
2026-01-02 00:20:00,88568.4,88680.0,88568.3,88653.8,248.792
2026-01-02 00:25:00,88653.8,88672.0,88620.8,88665.3,218.571
2026-01-02 00:30:00,88665.4,88836.6,88665.3,88776.0,747.624
2026-01-02 00:35:00,88776.0,88784.5,88700.0,88700.0,195.523
2026-01-02 00:40:00,88700.0,88700.1,88600.0,88650.0,480.729
2026-01-02 00:45:00,88650.0,88803.6,88650.0,88788.2,472.098
2026-01-02 00:50:00,88788.3,88850.0,88705.0,88750.9,638.368
2026-01-02 00:55:00,88750.9,88794.4,88713.1,88794.2,198.61
2026-01-02 01:00:00,88794.2,88838.0,88697.4,88725.0,402.714
2026-01-02 01:05:00,88724.9,88772.0,88695.0,88705.5,221.7
2026-01-02 01:10:00,88705.6,88778.9,88705.5,88714.6,151.337
2026-01-02 01:15:00,88714.5,88714.5,88637.5,88676.9,226.445
2026-01-02 01:20:00,88676.8,88710.0,88651.2,88658.0,206.177
2026-01-02 01:25:00,88658.1,88682.0,88641.8,88641.8,109.786
2026-01-02 01:30:00,88641.9,88666.1,88522.4,88564.7,621.219
2026-01-02 01:35:00,88564.8,88572.4,88474.2,88545.6,445.213
2026-01-02 01:40:00,88545.7,88613.6,88545.6,88595.1,183.264
2026-01-02 01:45:00,88595.2,88610.9,88529.0,88587.3,174.521
2026-01-02 01:50:00,88587.4,88622.7,88581.7,88592.7,176.817
2026-01-02 01:55:00,88592.7,88600.0,88578.7,88599.9,68.285
2026-01-02 02:00:00,88600.0,88629.4,88495.3,88543.3,322.282
2026-01-02 02:05:00,88543.2,88561.8,88375.7,88439.7,632.342
2026-01-02 02:10:00,88439.6,88459.9,88431.1,88449.4,181.477
2026-01-02 02:15:00,88449.5,88469.6,88381.7,88466.4,341.577
2026-01-02 02:20:00,88466.4,88495.7,88324.4,88384.4,337.491
2026-01-02 02:25:00,88384.5,88415.2,88373.1,88389.3,107.011
2026-01-02 02:30:00,88389.2,88419.5,88380.0,88411.6,121.01
2026-01-02 02:35:00,88411.6,88443.0,88396.4,88421.4,143.534
2026-01-02 02:40:00,88421.4,88489.0,88421.2,88447.7,116.833
2026-01-02 02:45:00,88447.8,88511.4,88426.4,88511.4,152.897
2026-01-02 02:50:00,88511.4,88608.2,88511.3,88580.0,297.88
2026-01-02 02:55:00,88580.0,88600.0,88560.5,88600.0,91.296
2026-01-02 03:00:00,88599.9,88630.0,88525.0,88549.5,417.915
2026-01-02 03:05:00,88549.5,88790.2,88549.5,88718.8,812.038
2026-01-02 03:10:00,88718.9,88945.0,88718.8,88926.7,844.141
2026-01-02 03:15:00,88926.7,88948.2,88777.0,88818.4,576.015
2026-01-02 03:20:00,88818.5,88823.0,88772.0,88783.9,188.778
2026-01-02 03:25:00,88783.9,88869.6,88783.9,88843.3,295.409
2026-01-02 03:30:00,88843.2,88899.0,88805.4,88816.5,389.144
2026-01-02 03:35:00,88816.4,88947.9,88806.0,88930.0,339.466
2026-01-02 03:40:00,88929.9,89088.0,88916.2,88930.0,1314.754
2026-01-02 03:45:00,88930.1,89050.0,88930.0,89007.1,984.882
2026-01-02 03:50:00,89007.2,89050.0,89003.8,89049.9,570.412
2026-01-02 03:55:00,89049.9,89088.0,88820.0,88899.3,1857.219
2026-01-02 04:00:00,88899.3,88950.0,88835.8,88835.8,407.775
2026-01-02 04:05:00,88835.8,88880.0,88768.9,88805.6,405.574
2026-01-02 04:10:00,88805.7,88842.0,88760.0,88767.0,460.368
2026-01-02 04:15:00,88767.1,88800.0,88765.0,88771.1,213.352
2026-01-02 04:20:00,88771.1,88783.0,88685.4,88753.7,275.702
2026-01-02 04:25:00,88753.8,88779.2,88638.1,88694.4,387.705
2026-01-02 04:30:00,88694.5,88772.4,88694.4,88765.2,235.713
2026-01-02 04:35:00,88765.3,88788.2,88741.4,88776.0,165.28
2026-01-02 04:40:00,88775.9,88797.9,88662.0,88673.5,323.185
2026-01-02 04:45:00,88673.4,88700.0,88658.9,88662.7,149.098
2026-01-02 04:50:00,88662.8,88733.0,88657.8,88667.2,222.488
2026-01-02 04:55:00,88667.1,88667.2,88575.5,88595.1,404.34
2026-01-02 05:00:00,88595.0,88629.3,88583.6,88621.6,171.912
2026-01-02 05:05:00,88621.7,88655.0,88613.8,88655.0,103.362
2026-01-02 05:10:00,88654.9,88672.3,88630.1,88630.1,118.41
2026-01-02 05:15:00,88630.2,88720.0,88630.1,88714.5,172.305
2026-01-02 05:20:00,88714.5,88714.5,88567.9,88596.7,340.904
2026-01-02 05:25:00,88596.8,88596.8,88540.0,88542.9,184.407
2026-01-02 05:30:00,88542.9,88586.2,88533.6,88581.3,157.007
2026-01-02 05:35:00,88581.3,88647.7,88581.3,88619.4,163.16
2026-01-02 05:40:00,88619.3,88656.5,88619.3,88642.1,123.153
2026-01-02 05:45:00,88642.1,88705.3,88642.1,88669.8,287.456
2026-01-02 05:50:00,88669.8,88749.6,88669.7,88729.4,222.06
2026-01-02 05:55:00,88729.3,88745.8,88709.5,88720.7,133.966
2026-01-02 06:00:00,88720.8,88817.9,88694.0,88754.9,310.189
2026-01-02 06:05:00,88755.0,88766.0,88683.7,88716.1,122.749
2026-01-02 06:10:00,88716.2,88779.6,88716.1,88750.0,153.746
2026-01-02 06:15:00,88750.1,88803.5,88747.9,88803.4,114.667
2026-01-02 06:20:00,88803.4,88846.7,88775.2,88835.0,124.669
2026-01-02 06:25:00,88835.1,88888.0,88812.5,88881.2,322.825
2026-01-02 06:30:00,88881.2,88914.7,88866.9,88910.0,295.876
2026-01-02 06:35:00,88910.0,88997.2,88899.6,88989.1,392.321
2026-01-02 06:40:00,88989.1,89055.0,88931.7,88932.3,852.119
2026-01-02 06:45:00,88932.4,89010.0,88920.7,88957.8,299.491
2026-01-02 06:50:00,88957.9,88999.9,88956.1,88966.2,149.835
2026-01-02 06:55:00,88966.2,88972.2,88883.5,88899.9,311.021
2026-01-02 07:00:00,88900.0,88951.4,88899.9,88928.4,184.027
2026-01-02 07:05:00,88928.4,88973.7,88928.4,88973.7,117.978
2026-01-02 07:10:00,88973.7,89024.4,88952.2,88995.9,356.697
2026-01-02 07:15:00,88996.0,89003.0,88852.7,88956.0,492.824
2026-01-02 07:20:00,88956.1,88989.2,88919.2,88944.9,177.703
